JOURNAL ID,NAME,YEARS CURRENTLY COVERED BY SCOPUS,PUBLISHER,ISSN,SUBJECT AREA,SOURCE TYPE,TIMESTAMP,CITESCORES,PERCENTILES IN CATEGORY,CITESCORE,SJR,SNIP,E-ISSN
21100218002,Lecture Notes in Engineering and Computer Science,"from 2006 to 2007; from 2012 to 2019, from 2021 to 2023",,2078.0958,Computer Science: Computer Science (miscellaneous,Conference Proceeding,1/26/2025 15:24,,,,0.117,0.382,
21100324365,Journal of Water Process Engineering,from 2014 to 2025,Elsevier,,"Engineering: Safety; Risk, Reliability and QualityBiochemistry, Genetics and Molecular Biology: BiotechnologyChemical Engineering: Process Chemistry and TechnologyEnvironmental Science: Waste Management and Disposal",Journal,1/26/2025 15:27,,,,,,2214.7144
24622,Biofouling,from 1988 to 2025,Taylor & Francis,892.7014,Agricultural and Biological Sciences: Aquatic ScienceEnvironmental Science: Water Science and TechnologyImmunology and Microbiology: Applied Microbiology and Biotechnology,Journal,1/26/2025 15:27,,2019:88;2020:82;2021:82;2022:85;2023:76,5,0.518,0.668,
21100921058,Polymer-Plastics Technology and Materials,from 2019 to 2025,Taylor & Francis,2574.0881,Chemical Engineering: General Chemical EngineeringMaterials Science: Materials ChemistryMaterials Science: Polymers and Plastics,Journal,1/26/2025 15:27,,2019:70;2020:69;2021:70;2022:66;2023:69,5.6,0.455,0.631,
144946,Environmental Chemistry Letters,from 2003 to 2025,Springer Nature,1610.3653,Environmental Science: Environmental Chemistry,Journal,1/26/2025 15:27,,,32,2.806,2.902,
21182,Journal of Porous Materials,from 1995 to 2025,Springer Nature,1380.2224,Engineering: Mechanical EngineeringEngineering: Mechanics of MaterialsMaterials Science: General Materials Science,Journal,1/26/2025 15:28,2019:3.3;2020:3.7;2021:4.2;2022:4.5;2023:4.8,2019:70;2020:70;2021:69;2022:70;2023:71,4.8,0.5,0.562,
19376,Water Science and Technology,1970; from 1980 to 2024,IWA Publishing,273.1223,Environmental Science: Water Science and TechnologyEnvironmental Science: Environmental Engineering,Journal,1/26/2025 15:29,,,,,,
21100204924,BioNanoScience,from 2011 to 2025,Springer Nature,2191.163,Engineering: Biomedical EngineeringChemical Engineering: Bioengineering,Journal,1/26/2025 15:31,,,,,,
21101055712,Case Studies in Chemical and Environmental Engineering,from 2020 to 2025,Elsevier,,Environmental Science: Environmental Science (miscellaneous)Engineering: Engineering (miscellaneous)Chemical Engineering: General Chemical EngineeringEnvironmental Science: Environmental EngineeringView all,Journal,1/26/2025 15:31,,,,,,2666.0164
16349,Brazilian Journal of Chemical Engineering,from 1995 to 2024,Association Brasiliera de Eng. Quimica / Braz. Soc. Chem. Eng,104.6632,Chemical Engineering: General Chemical Engineering,Journal,1/26/2025 15:32,,,2.5,0.272,0.459,
21101092535,Journal of Chemical and Petroleum Engineering,from 2019 to 2024,University of Tehran,2423-673X,Chemical Engineering: Fluid Flow and Transfer ProcessesChemical Engineering: Chemical Engineering (miscellaneous)Chemical Engineering: Process Chemistry and TechnologyChemical Engineering: Catalysis,Journal,1/26/2025 15:32,,,,,,
21101023923,Journal of Computational Applied Mechanics,from 2019 to 2024,University of Tehran,2423.6713,Engineering: Computational MechanicsEngineering: Mechanical EngineeringEngineering: Mechanics of Materials,Journal,1/26/2025 15:32,,,,,,
13687,Journal of Polymer Research,from 1994 to 2025,Springer Nature,1022.976,Materials Science: Materials ChemistryMaterials Science: Polymers and PlasticsChemistry: Organic Chemistry,Journal,1/26/2025 15:34,,,4.7,0.462,0.64,
28522,"Journal of Macromolecular Science, Part B: Physics",from 1967 to 2025,Taylor & Francis,22.2348,,Journal,1/26/2025 15:34,,,2.5,0.259,0.426,
26450,Polymer - Plastics Technology and Engineering,from 1973 to 2019;(coverage discontinued in Scopus,Taylor & Francis,360.2559,Materials Science: Materials Science (miscellaneous)Chemical Engineering: General Chemical EngineeringMaterials Science: Polymers and PlasticsMaterials Science: Materials Chemistry,Journal,1/26/2025 15:34,,,,,,
144862,Fibers and Polymers,,,,,,1/26/2025 15:34,,2019:57;2020:56;2021:55;2022:56;2023:55,,,,
25827,Chinese Journal of Polymer Science (English Edition,from 1985 to 2025,Springer Nature,256.7679,Chemistry: Organic ChemistryChemical Engineering: General Chemical EngineeringMaterials Science: Polymers and Plastics,Journal,1/26/2025 15:35,,,,,,
12916,E-Polymers,from 2001 to 2024,Walter de Gruyter,,Chemical Engineering: General Chemical EngineeringMaterials Science: Polymers and PlasticsChemistry: Physical and Theoretical Chemistry,Journal,1/26/2025 15:35,,,,,,1618.7229
25943,Macromolecular Symposia,from 1994 to 2024,John Wiley & Sons,1022.136,Materials Science: Polymers and PlasticsMaterials Science: Materials ChemistryPhysics and Astronomy: Condensed Matter PhysicsChemistry: Organic Chemistry,Journal,1/26/2025 15:36,,2019:34;2020:31;2021:26;2022:26;2023:28,,,,
22108,"International Journal of Disability, Development and Education",from 1989 to 2025,Taylor & Francis,1034-912X,Health Professions: Health Professions (miscellaneous)Social Sciences: EducationSocial Sciences: Health (social science)Psychology: Developmental and Educational Psychology,Journal,1/26/2025 15:37,2019:1.5;2020:1.8;2021:2.3;2022:2.2;2023:3,,,,,
17700156741,International Journal of Play Therapy,from 1992 to 2024,American Psychological Association,1555.6824,Health Professions: Complementary and Manual TherapyPsychology: Clinical Psychology,Journal,1/26/2025 15:37,,2019:31;2020:50;2021:53;2022:53;2023:57,,,,
6500153239,Vulnerable Children and Youth Studies,from 2006 to 2024,Taylor & Francis,1745.0136,,Journal,1/26/2025 15:37,,,,,,
21100824666,Iranian Rehabilitation Journal,from 2003 to 2024,University of Social Welfare and Rehabilitation Sciences,1735.3602,Medicine: RehabilitationHealth Professions: Physical Therapy; Sports Therapy and RehabilitationMedicine: Psychiatry and Mental Health,Journal,1/26/2025 15:37,,,0.6,0.191,0.351,
145159,Journal of Deaf Studies and Deaf Education,from 2004 to 2024,Oxford University Press,1081.4159,Health Professions: Speech and HearingSocial Sciences: Education,Journal,1/26/2025 15:38,,2019:72;2020:67;2022:66;2023:75,,,,
21101141645,Journal of Research and Health,from 2019 to 2024,Gonabad University of Medical Sciences,,Nursing: Psychiatric Mental HealthMedicine: Public Health; Environmental and Occupational HealthMedicine: Psychiatry and Mental Health,Journal,1/26/2025 15:38,,,0.6,0.149,0.125,2423.5717
5700153985,Exceptionality,from 1990 to 1994; from 2010 to 2024,Taylor & Francis,936.2835,Social Sciences: EducationPsychology: Developmental and Educational Psychology,Journal,1/26/2025 15:38,2019:2.3;2020:2.5;2021:2.4;2022:2.8;2023:3.4,2019:75;2020:73;2021:65;2022:65;2023:70,3.4,0.597,1.11,
12100155717,British Journal of Visual Impairment,from 1983 to 2025,SAGE,264.6196,Medicine: Ophthalmology,Journal,1/26/2025 15:38,,,,,,
21100853516,Journal of Otology,from 2006 to 2024,PLA General Hospital Department of Otolaryngology Head and Neck Surgery,,Medicine: Otorhinolaryngology,Journal,1/26/2025 15:39,2019:1.2;2020:1.7;2021:1.9;2022:2.8;2023:2.7,,2.7,0.49,1.019,1672.293
15033,Deafness and Education International,from 1999 to 2024,Taylor & Francis,1464.3154,Social Sciences: EducationHealth Professions: Speech and Hearing,Journal,1/26/2025 15:39,2019:1.2;2020:1.3;2021:1.7;2022:2.4;2023:2.7,2019:48;2020:48;2021:51;2022:58;2023:59,2.7,0.527,1.075,
13603,American Journal of Otolaryngology - Head and Neck Medicine and Surgery,from 1979 to 2025,Elsevier,196.0709,Medicine: Otorhinolaryngology,Journal,1/26/2025 15:40,,,4.4,0.648,0.918,
21100229165,Research in Learning Technology,from 2012 to 2024,Association for Learning Technology,2156.7069,Social Sciences: EducationComputer Science: Computer Science Applications,Journal,1/26/2025 15:41,2019:2.4;2020:2.6;2021:4.8;2022:5.2;2023:6.5,2019:75;2020:74;2021:89;2022:86;2023:89,6.5,0.771,1.409,
21100217007,Iranian Journal of Information Processing Management,from 2012 to 2024,Iranian Research Institute for Information Science and Technology,2251.8223,Computer Science: General Computer Science,Journal,1/26/2025 15:43,2019:0.3;2020:0.3;2021:0.3;2022:0.4;2023:0.3,,,,,
19700177036,Information Sciences and Technology,from 2004 to 2012;(coverage discontinued in Scopus,Iranian Research Institute for Information Science and technology (IRANDOC,1735.5206,Computer Science: General Computer Science,Journal,1/26/2025 15:43,,,,,,
21100201982,International Education Studies,from 2012 to 2015;(coverage discontinued in Scopus,Canadian Center of Science and Education,1913.902,Social Sciences: Education,Journal,1/26/2025 15:43,,,,,,
23988,British Journal of Educational Technology,from 1970 to 2024,John Wiley & Sons,7.1013,Social Sciences: Education,Journal,1/26/2025 15:44,2019:6.1;2020:7.6;2021:9.6;2022:13.8;2023:15.6,2019:97;2020:98;2021:98;2022:99;2023:99,15.6,2.425,2.924,
17645,Computers and Education,from 1976 to 2025,Elsevier,360.1315,Social Sciences: EducationComputer Science: General Computer Science,Journal,1/26/2025 15:44,2019:12.7;2020:14.4;2021:19.8;2022:23.8;2023:27.1,2019:99;2020:99;2021:99;2022:99;2023:99,27.1,3.651,5.041,
21100420316,Applied Materials Today,from 2015 to 2025,Elsevier,2352.9407,Materials Science: General Materials Science,Journal,1/26/2025 15:46,,,,,,
21100820130,Physical Chemistry Research,from 2013 to 2025,Iranian Chemical Society,2322.5521,Chemical Engineering: Fluid Flow and Transfer ProcessesPhysics and Astronomy: Statistical and Nonlinear PhysicsChemistry: Physical and Theoretical Chemistry,Journal,1/26/2025 15:46,,,,,,
28567,Journal of Physics Condensed Matter,from 1989 to 2024,Institute of Physics Publishing,953.8984,Physics and Astronomy: Condensed Matter PhysicsMaterials Science: General Materials Science,Journal,1/26/2025 15:47,,,5.3,0.676,0.773,
26936,Acta Physica Polonica A,from 1996 to 2024,Polish Academy of Sciences,587.4246,Physics and Astronomy: General Physics and Astronomy,Journal,1/26/2025 15:47,2019:1.2;2020:1.3;2021:1.3;2022:1.4;2023:1.5,2019:32;2020:32;2021:31;2022:33;2023:31,,,,
21550,Structural Chemistry,from 1990 to 2025,Springer Nature,1040.04,Physics and Astronomy: Condensed Matter PhysicsChemistry: Physical and Theoretical Chemistry,Journal,1/26/2025 15:47,2019:3;2020:3;2021:3.1;2022:3.5;2023:3.8,2019:55;2020:51;2021:49;2022:52;2023:55,3.8,0.321,0.607,
21000196008,Computational and Theoretical Chemistry,from 2011 to 2025,Elsevier,2210-271X,Physics and Astronomy: Condensed Matter PhysicsChemistry: Physical and Theoretical ChemistryBiochemistry; Genetics and Molecular Biology: Biochemistry,Journal,1/26/2025 15:48,,,4.2,0.405,0.607,
27453,Communications in Theoretical Physics,from 1996 to 2024,Institute of Physics Publishing,253.6102,Physics and Astronomy: Physics and Astronomy (miscellaneous,Journal,1/26/2025 15:48,,,5.2,0.47,0.684,
26990,Molecular Physics,from 1958 to 2024,Taylor & Francis,26.8976,"Physics and Astronomy: Condensed Matter PhysicsBiochemistry; Genetics and Molecular Biology: BiophysicsChemistry: Physical and Theoretical ChemistryBiochemistry, Genetics and Molecular Biology: Molecular Biology",Journal,1/26/2025 15:48,2019:2.8;2020:3.1;2021:3.3;2022:3.5;2023:3.6,,3.6,0.326,0.53,
24801,Molecular Simulation,from 1987 to 2024,Taylor & Francis,892.7022,Mathematics: Modeling and SimulationPhysics and Astronomy: Condensed Matter PhysicsChemistry: General ChemistryChemical Engineering: General Chemical EngineeringComputer Science: Information SystemsMaterials Science: General Materials Science,Journal,1/26/2025 15:49,2019:3.3;2020:3.2;2021:3.7;2022:3.9;2023:3.8,,,,,
22716,Australian Journal of Chemistry,from 1948 to 2024,CSIRO Publishing,4.9425,Chemistry: General Chemistry,Journal,1/26/2025 15:49,,,2.5,0.267,0.287,
12965,Zeitschrift fur Naturforschung - Section A Journal of Physical Sciences,from 1946 to 2024,Walter de Gruyter,932.0784,Mathematics: Mathematical PhysicsPhysics and Astronomy: General Physics and AstronomyChemistry: Physical and Theoretical Chemistry,Journal,1/26/2025 15:49,,,3,0.294,0.578,
21123,Pharmaceutical Research,from 1984 to 2024,Springer Nature,724.8741,"Medicine: Pharmacology (medical)Chemistry: Organic ChemistryPharmacology; Toxicology and Pharmaceutics: Pharmaceutical SciencePharmacology, Toxicology and Pharmaceutics: PharmacologyBiochemistry, Genetics and Molecular Biology: BiotechnologyView all",Journal,1/26/2025 15:50,2019:7.2;2020:6.4;2021:7.4;2022:6.9;2023:6.6,2019:90;2020:85;2021:87;2022:81;2023:76,6.6,0.707,0.897,
24621,Journal of Molecular Graphics and Modelling,from 1997 to 2025,Elsevier,1093.3263,Computer Science: Computer Graphics and Computer-Aided DesignMaterials Science: Materials ChemistryChemistry: Physical and Theoretical ChemistryChemistry: Spectroscopy,Journal,1/26/2025 15:50,,,,,,
24756,Match,,,,,,1/26/2025 15:51,,,4.4,0.911,1.22,
27551,Europhysics Letters,from 1986 to 2024,Institute of Physics Publishing,295.5075,Physics and Astronomy: General Physics and Astronomy,Journal,1/26/2025 15:52,2019:3.6;2020:3.4;2021:3.4;2022:3.4;2023:3.3,2019:68;2020:65;2021:59;2022:59;2023:58,,,,
26971,Journal of Physical Organic Chemistry,from 1988 to 2025,John Wiley & Sons,894.323,,Journal,1/26/2025 15:53,2019:2.7;2020:3;2021:3.7;2022:3.7;2023:3.6,2019:41;2020:42;2021:50;2022:47;2023:44,3.6,0.335,0.498,
23502,Dyes and Pigments,from 1980 to 2025,Elsevier,143.7208,,Journal,1/26/2025 15:53,,,,,,
19700175033,Iranian Journal of Medical Hypotheses and Ideas,from 2009 to 2011;(coverage discontinued in Scopus,Tehran University of Medical Sciences,1735.9104,Medicine: General Medicine,Journal,1/26/2025 15:53,,,,,,
26584,Chemical Physics,from 1973 to 2025,Elsevier,301.0104,Physics and Astronomy: General Physics and AstronomyChemistry: Physical and Theoretical Chemistry,Journal,1/26/2025 15:54,,,,,,
19200156941,Digest Journal of Nanomaterials and Biostructures,from 2009 to 2024,S.C. Virtual Company of Physics S.R.L,1842.3582,Materials Science: General Materials SciencePhysics and Astronomy: Condensed Matter PhysicsPhysics and Astronomy: Atomic and Molecular Physics; and OpticsChemistry: Physical and Theoretical ChemistryView all,Journal,1/26/2025 15:54,,2019:38;2020:34;2021:28;2022:23;2023:24,1.5,0.203,0.377,
57844,Journal of Molecular Modeling,from 1996 to 2025,Springer Nature,1610.294,Computer Science: Computational Theory and MathematicsComputer Science: Computer Science ApplicationsChemistry: Inorganic ChemistryChemistry: Physical and Theoretical ChemistryChemistry: Organic ChemistryChemical Engineering: Catalysis,Journal,1/26/2025 15:54,2019:2.2;2020:2.5;2021:2.9;2022:3.3;2023:3.5,,3.5,0.332,0.543,
25283,Journal of Fluorine Chemistry,from 1971 to 2025,Elsevier,22.1139,Chemistry: Inorganic ChemistryChemistry: Physical and Theoretical ChemistryChemistry: Organic ChemistryEnvironmental Science: Environmental ChemistryBiochemistry; Genetics and Molecular Biology: Biochemistry,Journal,1/26/2025 15:54,,,,,,
24643,Journal of Molecular Structure: THEOCHEM,,,,,,1/26/2025 15:55,,,,,,
16299,Journal of Materials in Civil Engineering,from 1989 to 2025,American Society of Civil Engineers,899.1561,Engineering: Building and ConstructionEngineering: Civil and Structural EngineeringEngineering: Mechanics of MaterialsMaterials Science: General Materials Science,Journal,1/26/2025 15:57,,,,,,
22180,ACS Symposium Series,"1904; from 1974 to 1989, from 1996 to 2024",American Chemical Society,97.6156,Chemical Engineering: General Chemical EngineeringChemistry: General Chemistry,Book Series,1/26/2025 15:58,,,1.3,0.136,0.292,
21101163373,Clinical and Translational Discovery,from 2021 to 2024,John Wiley & Sons,,"Medicine: General MedicineBiochemistry; Genetics and Molecular Biology: Clinical BiochemistryBiochemistry, Genetics and Molecular Biology: Molecular MedicineBiochemistry, Genetics and Molecular Biology: GeneticsView all",Journal,1/26/2025 15:58,2023:01:00,2023:44:00,1,0.271,0.386,2768.0622
3200147828,Small,,,,,,1/26/2025 15:58,,,,,,
26444,Polymer Degradation and Stability,from 1979 to 2025,Elsevier,141.391,,Journal,1/26/2025 16:01,,,,,,
21100981214,Bioengineering and Translational Medicine,from 2020 to 2025,John Wiley & Sons,,"Pharmacology; Toxicology and Pharmaceutics: Pharmaceutical ScienceEngineering: Biomedical EngineeringBiochemistry, Genetics and Molecular Biology: Biotechnology",Journal,1/26/2025 16:01,,2020:50;2021:65;2022:82;2023:85,,,,2380.6761
21101091765,Biomaterials Advances,from 2022 to 2025,Elsevier,,Engineering: Biomedical EngineeringMaterials Science: BiomaterialsChemical Engineering: Bioengineering,Journal,1/26/2025 16:01,,,17.8,1.235,1.232,2772.9508
21100429293,Advances in Civil Engineering Materials,from 2012 to 2024,American Society for Testing and Materials,2379.1357,Materials Science: Metals and AlloysEngineering: Civil and Structural EngineeringEngineering: Mechanics of MaterialsMaterials Science: Ceramics and CompositesMaterials Science: Materials ChemistryMaterials Science: Polymers and Plastics,Journal,1/26/2025 16:02,2019:1.3;2020:2;2021:2.7;2022:3.2;2023:2.7,2019:47;2020:57;2021:65;2022:66;2023:61,2.7,0.439,0.39,
14456,Polymer International,from 1991 to 2025,John Wiley & Sons,959.8103,Chemistry: Organic ChemistryMaterials Science: Materials ChemistryMaterials Science: Polymers and Plastics,Journal,1/26/2025 16:04,,,,,,
27289,Materials Characterization,1970; from 1990 to 2025,Elsevier,1044.5803,Engineering: Mechanical EngineeringPhysics and Astronomy: Condensed Matter PhysicsEngineering: Mechanics of MaterialsMaterials Science: General Materials Science,Journal,1/26/2025 16:04,2019:5.6;2020:6.4;2021:6.9;2022:6.9;2023:7.6,,,,,
17812,Materials Science and Engineering: B,from 1988 to 2025,Elsevier,921.5107,Engineering: Mechanical EngineeringEngineering: Mechanics of MaterialsPhysics and Astronomy: Condensed Matter PhysicsMaterials Science: General Materials Science,Journal,1/26/2025 16:05,2019:6.4;2020:6.4;2021:4.5;2022:4.7;2023:5.6,,,,,
26055,IEEE Transactions on Power Electronics,from 1986 to 2025,IEEE,885.8993,Engineering: Electrical and Electronic Engineering,Journal,1/26/2025 16:06,,,,,,
19700183013,Iranian Journal of Electrical and Electronic Engineering,from 2010 to 2024,Iran University of Science and Technology,1735.2827,Energy: General EnergyEnergy: Energy Engineering and Power TechnologyEngineering: Electrical and Electronic Engineering,Journal,1/26/2025 16:07,,,,,,
19700194012,Journal of Renewable and Sustainable Energy,from 2010 to 2024,American Institute of Physics,1941.7012,Energy: Renewable Energy; Sustainability and the Environment,Journal,1/26/2025 16:07,,2019:55;2020:56;2021:54;2022:54;2023:50,4.3,0.587,0.666,
17700154922,International Review of Electrical Engineering,from 2008 to 2024,Praise Worthy Prize,1827.666,Mathematics: Applied MathematicsEngineering: Automotive EngineeringEnergy: General EnergyEngineering: Electrical and Electronic EngineeringEnergy: Energy (miscellaneous)Physics and Astronomy: Instrumentation,Journal,1/26/2025 16:10,,,,,,
31003,Conference Proceedings - IEEE Applied Power Electronics Conference and Exposition - APEC,,,,,,1/26/2025 16:10,,,,,,
144806,WSEAS Transactions on Circuits and Systems,"from 2005 to 2014; 2019, from 2021 to 2024",WSEAS Press,1109.2734,Engineering: Electrical and Electronic Engineering,Journal,1/26/2025 16:13,2021:0.2;2022:0.4;2023:0.5,,,,,
21101246773,"IEEE/ASME International Conference on Advanced Intelligent Mechatronics, AIM","1997; 1999, 2001, 2003, 2005, from 2007 to 2012, from 2014 to 2015, 2024",IEEE,2159.6247,Computer Science: Computer Science ApplicationsComputer Science: SoftwareEngineering: Control and Systems EngineeringEngineering: Electrical and Electronic Engineering,Conference Proceeding,1/26/2025 16:13,,,,,,
17364,IEEE Transactions on Magnetics,from 1965 to 2024,IEEE,18.9464,Engineering: Electrical and Electronic EngineeringMaterials Science: Electronic; Optical and Magnetic Materials,Journal,1/26/2025 16:14,2019:3.4;2020:4;2021:4.2;2022:4;2023:4,,4,0.729,1.065,
21101051831,Intelligent Systems with Applications,from 2021 to 2025,Elsevier,2667.3053,Computer Science: Computer Science (miscellaneous)Computer Science: Signal ProcessingComputer Science: Computer Science ApplicationsComputer Science: Computer Vision and Pattern RecognitionComputer Science: Artificial Intelligence,Journal,1/26/2025 16:15,,,5.6,0.959,1.522,
21101098756,Decision Analytics Journal,from 2021 to 2025,Elsevier,,Mathematics: AnalysisMathematics: Applied MathematicsMathematics: Modeling and SimulationDecision Sciences: General Decision Sciences,Journal,1/26/2025 16:15,2022:0.9;2023:3.9,2022:23;2023:90,,,,2772.6622
21100830173,PeerJ Computer Science,from 2015 to 2024,PeerJ Inc,,Computer Science: General Computer Science,Journal,1/26/2025 16:16,,2019:90;2020:80;2021:53;2022:69;2023:78,,,,2376.5992
16031,Electric Power Components and Systems,from 2000 to 2024,Taylor & Francis,1532.5008,Engineering: Mechanical EngineeringEnergy: Energy Engineering and Power TechnologyEngineering: Electrical and Electronic Engineering,Journal,1/26/2025 16:16,,,,,,
21101134476,CES Transactions on Electrical Machines and Systems,from 2019 to 2024,China Electrotechnical Society,2096.3564,Engineering: Electrical and Electronic EngineeringEngineering: Control and Systems Engineering,Journal,1/26/2025 16:18,2022:7.1;2023:7.6,2022:82;2023:80,7.6,0.959,2.01,
26993,International Journal of Power and Energy Systems,from 1996 to 2024,Acta Press,1078.3466,Energy: Energy Engineering and Power TechnologyMathematics: Applied MathematicsEngineering: Electrical and Electronic Engineering,Journal,1/26/2025 16:21,2019:0.5;2020:0.7;2021:0.9;2022:1.2;2023:1,2019:17;2020:18;2021:22;2022:25;2023:22,1,0.161,0.215,
15157,"Journal of the Chinese Institute of Engineers, Transactions of the Chinese Institute of Engineers,Series A/Chung-kuo Kung Ch'eng Hsuch K'an",from 1978 to 2025,Taylor & Francis,253.3839,Engineering: General Engineering,Journal,1/26/2025 16:21,2019:1.4;2020:1.8;2021:1.7;2022:2.3;2023:2.3,2019:53;2020:54;2021:50;2022:53;2023:54,2.3,0.291,0.607,
17961,International Journal of Applied Electromagnetics and Mechanics,from 1996 to 2024,IOS Press,1383.5416,Engineering: Mechanical EngineeringEngineering: Electrical and Electronic EngineeringEngineering: Mechanics of MaterialsPhysics and Astronomy: Condensed Matter PhysicsMaterials Science: Electronic; Optical and Magnetic Materials,Journal,1/26/2025 16:22,2019:1.4;2020:1.2;2021:1.1;2022:1.5;2023:1.7,,1.7,0.222,0.401,
144884,WSEAS Transactions on Mathematics,from 2005 to 2014; from 2017 to 2024,WSEAS Press,1109.2769,Mathematics: Algebra and Number TheoryMathematics: Discrete Mathematics and CombinatoricsMathematics: Applied MathematicsMathematics: Statistics and ProbabilityMathematics: Computational MathematicsMathematics: Control and OptimizationView all,Journal,1/26/2025 16:23,2019:0.5;2020:0.9;2021:1.1;2022:1.2;2023:1.3,,,,,
10300153374,WSEAS Transactions on Environment and Development,from 2007 to 2015; from 2017 to 2025,WSEAS Press,1790.5079,"Social Sciences: DevelopmentEnvironmental Science: Environmental EngineeringEnvironmental Science: Management; Monitoring, Policy and LawEnvironmental Science: Ecological ModelingView all",Journal,1/26/2025 16:25,,,,,,
21100927407,AIMS Mathematics,from 2016 to 2024,AIMS Press,,Mathematics: General Mathematics,Journal,1/26/2025 16:28,,2019:43;2020:69;2021:80;2022:85;2023:87,,,,2473.6988
23526,Communications in Statistics Part B: Simulation and Computation,from 1976 to 2025,Taylor & Francis,361.0918,Mathematics: Statistics and ProbabilityMathematics: Modeling and Simulation,Journal,1/26/2025 16:28,,,,,,
144935,Statistical Modelling,from 2001 to 2024,SAGE,1471-082X,Mathematics: Statistics and ProbabilityDecision Sciences: Statistics; Probability and Uncertainty,Journal,1/26/2025 16:28,2019:2;2020:2.4;2021:3.1;2022:2;2023:2.2,,,,,
5200152822,Advances in Data Analysis and Classification,from 2007 to 2024,Springer Nature,1862.5347,Mathematics: Statistics and ProbabilityMathematics: Applied MathematicsComputer Science: Computer Science Applications,Journal,1/26/2025 16:29,,,,,,
12119,Journal of Applied Statistics,from 1970 to 1971; from 1973 to 2025,Taylor & Francis,266.4763,Mathematics: Statistics and ProbabilityDecision Sciences: Statistics; Probability and Uncertainty,Journal,1/26/2025 16:29,,2019:57;2020:60;2021:65;2022:68;2023:77,,,,
28472,Fractals,from 1995 to 2024,World Scientific,0218-348X,Mathematics: Geometry and TopologyMathematics: Applied MathematicsMathematics: Modeling and Simulation,Journal,1/26/2025 16:29,,,7.4,0.673,0.913,
19010,Stochastic Environmental Research and Risk Assessment,from 1999 to 2025,Springer Nature,1436.324,,Journal,1/26/2025 16:29,2019:5;2020:5.5;2021:6.4;2022:6.5;2023:7.1,2019:86;2020:86;2021:87;2022:84;2023:86,7.1,0.879,1.118,
21100828949,"Studies in Systems, Decision and Control",from 2014 to 2025,Springer Nature,2198.4182,"Social Sciences: Social Sciences (miscellaneous)Economics; Econometrics and Finance: Economics, Econometrics and Finance (miscellaneous)Engineering: Automotive EngineeringDecision Sciences: Decision Sciences (miscellaneous)View all",Book Series,1/26/2025 16:29,,,,,,
11800154594,AStA Advances in Statistical Analysis,from 2008 to 2025,Springer Nature,1863.8171,Social Sciences: Social Sciences (miscellaneous)Mathematics: AnalysisMathematics: Statistics and ProbabilityMathematics: Applied MathematicsEconomics; Econometrics and Finance: Economics and EconometricsView all,Journal,1/26/2025 16:30,,,,,,
21101027245,Journal of Statistical Theory and Applications,from 2019 to 2024,Springer Nature,1538.7887,Mathematics: Statistics and ProbabilityMathematics: Applied MathematicsComputer Science: Computer Science Applications,Journal,1/26/2025 16:30,,,,,,
20200,Travel Medicine and Infectious Disease,from 2003 to 2025,Elsevier,1477.8939,Medicine: Public Health; Environmental and Occupational HealthMedicine: Infectious Diseases,Journal,1/26/2025 16:30,,,19.4,1.21,1.222,
13907,Alexandria Engineering Journal,from 2000 to 2025,Elsevier,1110.0168,Engineering: General Engineering,Journal,1/26/2025 16:30,,,11.2,0.989,1.854,
21101245219,Statistics and Applications,from 2020 to 2024,Society of Statistics; Computer and Applications,,Mathematics: Statistics and Probability,Journal,1/26/2025 16:30,,,,,,2454.7395
21100201542,Symmetry,from 2009 to 2025,Multidisciplinary Digital Publishing Institute (MDPI,2073.8994,Mathematics: General MathematicsPhysics and Astronomy: Physics and Astronomy (miscellaneous)Computer Science: Computer Science (miscellaneous)Chemistry: Chemistry (miscellaneous,Journal,1/26/2025 16:31,,,,,,
21100830706,Axioms,from 2012 to 2023;(coverage discontinued in Scopus,Multidisciplinary Digital Publishing Institute (MDPI,,Mathematics: Algebra and Number TheoryMathematics: Geometry and TopologyMathematics: LogicMathematics: AnalysisMathematics: Mathematical Physics,Journal,1/26/2025 16:31,,2018:54;2019:75;2020:85;2021:87;2022:80,,,,2075.168
23614,Statistics and Computing,from 1991 to 2025,Springer Nature,960.3174,Mathematics: Statistics and ProbabilityDecision Sciences: Statistics; Probability and UncertaintyMathematics: Theoretical Computer ScienceComputer Science: Computational Theory and Mathematics,Journal,1/26/2025 16:32,,,,,,
21101099585,Calcutta Statistical Association Bulletin,,,,,,1/26/2025 16:32,2022:0.2;2023:0.5,2022:2;2023:8,0.5,0.191,0.76,
21100780477,Informatics in Medicine Unlocked,from 2015 to 2025,Elsevier,,Computer Science: Computer Science ApplicationsComputer Science: General Computer ScienceComputer Science: Information SystemsComputer Science: SoftwareMedicine: Health Informatics,Journal,1/26/2025 16:34,,2023:86,,,,2352.9148
5800207372,Journal of Experimental Nanoscience,from 2006 to 2025,Taylor & Francis,1745.808,,Journal,1/26/2025 16:35,,,,,,
20710,"DARU, Journal of Pharmaceutical Sciences",from 2000 to 2025,Springer Nature,1560.8115,"Pharmacology; Toxicology and Pharmaceutics: PharmacologyPharmacology, Toxicology and Pharmaceutics: Drug Discovery",Journal,1/26/2025 16:36,,,8.1,0.625,0.9,
15462,Biotechnology and Applied Biochemistry,,,,,,1/26/2025 16:36,,,,,,
